85,2.4732,0.3847,2.7416,0.3456
86,2.8382,0.3419,3.0829,0.3046
87,2.4506,0.3918,2.7107,0.3481
88,2.5841,0.3662,2.8387,0.3233
89,2.7560,0.3539,3.0206,0.3180
90,2.4817,0.3936,2.7690,0.3506
91,2.4034,0.3944,2.6673,0.3509
92,2.3892,0.4036,2.6633,0.3515
93,2.3620,0.4074,2.6449,0.3639
94,2.9751,0.3096,3.2498,0.2752
95,2.5457,0.3957,2.8209,0.3533
96,2.4766,0.3906,2.7746,0.3483
97,3.2383,0.2904,3.5309,0.2557
98,3.1596,0.3125,3.4156,0.2781
99,2.7973,0.3536,3.1089,0.3130
100,2.2891,0.4232,2.6022,0.3701
101,2.1638,0.4486,2.4777,0.3961
102,2.2975,0.4245,2.6195,0.3713
103,2.1526,0.4502,2.4918,0.3832
104,3.1535,0.3088,3.4404,0.2662
105,2.6955,0.3556,2.9732,0.3123
106,2.6367,0.3765,2.9537,0.3310
107,3.1518,0.3169,3.4130,0.2836
108,2.3084,0.4215,2.6516,0.3711
109,2.1686,0.4454,2.4777,0.3859
110,2.2305,0.4356,2.5893,0.3793
111,2.4278,0.4044,2.7683,0.3473
112,2.0521,0.4676,2.3995,0.4047
113,2.2056,0.4450,2.5565,0.3866
114,2.1123,0.4577,2.4748,0.3905
115,2.0834,0.4651,2.4731,0.3931
116,2.3435,0.4264,2.7084,0.3674
117,1.9291,0.4926,2.3231,0.4196
118,1.9686,0.4901,2.3730,0.4213
119,3.2178,0.3401,3.6016,0.2889
120,2.3127,0.4240,2.6796,0.3649
121,2.1767,0.4422,2.5599,0.3784
122,2.0380,0.4794,2.4203,0.4110
123,2.2762,0.4288,2.6522,0.3656
124,1.9178,0.5020,2.3707,0.4217
125,2.0337,0.4757,2.4514,0.4077
126,2.7452,0.3836,3.1700,0.3240
127,2.2302,0.4414,2.6623,0.3706
128,2.1776,0.4540,2.6213,0.3787
