52,0.6787,0.8168,2.0793,0.5519
53,0.7233,0.8033,2.1371,0.5522
54,0.6445,0.8199,2.0213,0.5634
55,0.6393,0.8242,2.1010,0.5593
56,0.6176,0.8290,1.9981,0.5621
57,0.6454,0.8250,2.0905,0.5566
58,0.6332,0.8273,2.0542,0.5622
59,0.6003,0.8379,2.0308,0.5673
60,0.6267,0.8312,2.1037,0.5635
61,0.6328,0.8267,2.1591,0.5527
62,0.5831,0.8412,2.0309,0.5717
63,0.5750,0.8441,2.0472,0.5676
64,0.5516,0.8524,2.0457,0.5688
65,0.5692,0.8457,2.0720,0.5660
66,0.6082,0.8339,2.1623,0.5537
67,0.5306,0.8578,2.0234,0.5688
68,0.5782,0.8435,2.1684,0.5575
69,0.5492,0.8515,2.0638,0.5635
70,0.5190,0.8596,2.0642,0.5728
71,0.5740,0.8467,2.1253,0.5652
72,0.5861,0.8423,2.1630,0.5636
73,0.5374,0.8550,2.0812,0.5671
74,0.5614,0.8470,2.1496,0.5668
75,0.4893,0.8685,2.1097,0.5706
76,0.4991,0.8639,2.0784,0.5742
77,0.5963,0.8409,2.2383,0.5518
78,0.4941,0.8645,2.1221,0.5727
79,0.5255,0.8566,2.1547,0.5706
80,0.4879,0.8680,2.0586,0.5725
81,0.4898,0.8675,2.0833,0.5729
82,0.4576,0.8754,2.1054,0.5736
83,0.4844,0.8697,2.1226,0.5693
84,0.4564,0.8761,2.0970,0.5767
85,0.4914,0.8667,2.2263,0.5652
86,0.4668,0.8694,2.1202,0.5777
87,0.4351,0.8821,2.0651,0.5798
88,0.4158,0.8873,2.0649,0.5861
89,0.4569,0.8773,2.1475,0.5781
90,0.4272,0.8842,2.0479,0.5824
91,0.4487,0.8761,2.1585,0.5677
92,0.5680,0.8465,2.2850,0.5453
93,0.4248,0.8848,2.1394,0.5727
94,0.4487,0.8789,2.1154,0.5773
95,0.4467,0.8773,2.1091,0.5683
96,0.4365,0.8802,2.1046,0.5804
97,0.4512,0.8785,2.1856,0.5816
98,0.3967,0.8919,2.1235,0.5822
99,0.4333,0.8819,2.1965,0.5675
100,0.4037,0.8894,2.0991,0.5857
101,0.4499,0.8783,2.1785,0.5751
102,0.4126,0.8887,2.1148,0.5804
103,0.4197,0.8866,2.2357,0.5720
104,0.4844,0.8682,2.2123,0.5706
105,0.3787,0.8962,2.1134,0.5822
106,0.3949,0.8934,2.0882,0.5853
107,0.3980,0.8921,2.2047,0.5785
108,0.4283,0.8834,2.1486,0.5736
109,0.3887,0.8927,2.1891,0.5807
110,0.3910,0.8928,2.1137,0.5785
111,0.3918,0.8930,2.2169,0.5756
112,0.5726,0.8462,2.3700,0.5422
113,0.4924,0.8655,2.3752,0.5516
114,0.3561,0.9029,2.1144,0.5879
115,0.3724,0.9003,2.1639,0.5901
116,0.3952,0.8925,2.1834,0.5849
117,0.4173,0.8876,2.2726,0.5709
118,0.3806,0.8962,2.1563,0.5800
119,0.3750,0.8968,2.1509,0.5887
120,0.3771,0.8965,2.1470,0.5835
121,0.3729,0.8987,2.1743,0.5830
122,0.3815,0.8958,2.1882,0.5789
123,0.3405,0.9073,2.1654,0.5869
124,0.3982,0.8914,2.2102,0.5692
125,0.3931,0.8925,2.2163,0.5768
126,0.3542,0.9037,2.1263,0.5933
127,0.3521,0.9045,2.2092,0.5801
128,0.3560,0.9031,2.2257,0.5917
